part_id,date,quantity
ENG003,2026-06-22,4
FST001,2026-06-22,3
FST002,2026-06-22,4
FST003,2026-06-22,4
FST004,2026-06-22,2
HYD002,2026-06-22,1
HYD003,2026-06-22,5
MNT001,2026-06-22,4
MNT002,2026-06-22,5
MNT003,2026-06-22,3
TRN001,2026-06-22,2
BRK001,2026-06-23,5
BRK002,2026-06-23,3
ELE001,2026-06-23,4
ELE002,2026-06-23,2
ENG001,2026-06-23,2
ENG002,2026-06-23,3
ENG003,2026-06-23,4
ENG004,2026-06-23,1
FST001,2026-06-23,5
FST003,2026-06-23,4
FST004,2026-06-23,2
HYD002,2026-06-23,1
HYD004,2026-06-23,3
MNT001,2026-06-23,4
MNT002,2026-06-23,3
MNT003,2026-06-23,2
MNT004,2026-06-23,1
BRK001,2026-06-24,5
BRK002,2026-06-24,5
BRK003,2026-06-24,1
ELE001,2026-06-24,2
ELE002,2026-06-24,3
ENG001,2026-06-24,2
ENG002,2026-06-24,3
ENG003,2026-06-24,5
FST001,2026-06-24,2
FST002,2026-06-24,4
FST003,2026-06-24,4
FST004,2026-06-24,2
HYD001,2026-06-24,1
HYD004,2026-06-24,1
MNT001,2026-06-24,3
MNT002,2026-06-24,4
MNT003,2026-06-24,2
TRN002,2026-06-24,1
TRN003,2026-06-24,1
BRK001,2026-06-25,5
BRK002,2026-06-25,3
BRK003,2026-06-25,2
ELE001,2026-06-25,4
ENG001,2026-06-25,5
ENG002,2026-06-25,6
ENG003,2026-06-25,4
ENG004,2026-06-25,1
FST001,2026-06-25,3
FST002,2026-06-25,6
FST003,2026-06-25,4
FST004,2026-06-25,4
HYD003,2026-06-25,4
MNT001,2026-06-25,2
MNT002,2026-06-25,4
MNT003,2026-06-25,4
MNT004,2026-06-25,1
TRN003,2026-06-25,1
BRK001,2026-06-26,5
BRK002,2026-06-26,4
BRK003,2026-06-26,1
BRK004,2026-06-26,1
ELE001,2026-06-26,2
ELE002,2026-06-26,2
ENG001,2026-06-26,4
ENG002,2026-06-26,6
ENG003,2026-06-26,4
FST001,2026-06-26,5
FST002,2026-06-26,5
FST003,2026-06-26,8
HYD002,2026-06-26,2
HYD003,2026-06-26,3
MNT001,2026-06-26,3
MNT002,2026-06-26,5
MNT003,2026-06-26,2
MNT004,2026-06-26,1
TRN002,2026-06-26,2
TRN003,2026-06-26,1
BRK001,2026-06-27,4
ELE001,2026-06-27,3
ELE002,2026-06-27,3
ELE003,2026-06-27,2
ELE004,2026-06-27,1
ENG001,2026-06-27,5
ENG002,2026-06-27,4
ENG003,2026-06-27,4
ENG004,2026-06-27,1
FST001,2026-06-27,3
FST002,2026-06-27,5
FST003,2026-06-27,5
FST004,2026-06-27,2
HYD003,2026-06-27,4
MNT001,2026-06-27,3
MNT002,2026-06-27,4
MNT003,2026-06-27,4
MNT004,2026-06-27,1
TRN001,2026-06-27,2
TRN002,2026-06-27,2
TRN003,2026-06-27,2
BRK002,2026-06-28,5
BRK003,2026-06-28,1
ELE001,2026-06-28,3
ENG001,2026-06-28,5
ENG002,2026-06-28,6
FST001,2026-06-28,4
FST004,2026-06-28,4
HYD002,2026-06-28,1
HYD003,2026-06-28,3
HYD004,2026-06-28,1
MNT001,2026-06-28,3
MNT002,2026-06-28,3
MNT003,2026-06-28,3
TRN002,2026-06-28,2
TRN004,2026-06-28,1
BRK002,2026-06-29,4
ELE001,2026-06-29,2
ELE002,2026-06-29,4
ENG001,2026-06-29,5
ENG002,2026-06-29,4
ENG004,2026-06-29,1
FST002,2026-06-29,4
FST003,2026-06-29,8
HYD002,2026-06-29,2
HYD003,2026-06-29,5
HYD004,2026-06-29,2
MNT001,2026-06-29,4
MNT002,2026-06-29,5
MNT003,2026-06-29,3
MNT004,2026-06-29,2
TRN001,2026-06-29,1
BRK001,2026-06-30,4
BRK002,2026-06-30,4
ELE001,2026-06-30,4
ELE002,2026-06-30,3
ENG001,2026-06-30,2
ENG002,2026-06-30,6
ENG003,2026-06-30,3
FST001,2026-06-30,2
FST002,2026-06-30,4
FST003,2026-06-30,5
FST004,2026-06-30,2
HYD003,2026-06-30,3
HYD004,2026-06-30,3
MNT001,2026-06-30,3
MNT002,2026-06-30,3
MNT003,2026-06-30,2
TRN002,2026-06-30,2
